'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:09.271',-0.182,0.053,0.236,0.065,-0.209,0.145,-0.814,0.259,1.012,0.237,-0.046,0.216,-0.021,0.130,0.247
'0:09.272',-0.180,0.053,0.234,0.064,-0.207,0.143,-0.817,0.257,1.012,0.234,-0.049,0.214,-0.022,0.128,0.244
'0:09.273',-0.182,0.057,0.239,0.062,-0.210,0.148,-0.821,0.256,1.008,0.233,-0.052,0.210,-0.022,0.127,0.245
'0:09.274',-0.183,0.054,0.238,0.065,-0.211,0.146,-0.830,0.258,1.002,0.236,-0.051,0.211,-0.025,0.122,0.247
'0:09.275',-0.188,0.050,0.239,0.069,-0.214,0.145,-0.832,0.259,0.993,0.240,-0.050,0.212,-0.026,0.117,0.252
'0:09.276',-0.195,0.041,0.236,0.077,-0.216,0.139,-0.825,0.259,0.992,0.242,-0.049,0.212,-0.025,0.112,0.251
'0:09.277',-0.192,0.038,0.231,0.076,-0.211,0.135,-0.812,0.260,1.004,0.240,-0.048,0.214,-0.023,0.115,0.245
'0:09.278',-0.196,0.034,0.231,0.081,-0.213,0.133,-0.803,0.259,1.009,0.239,-0.048,0.213,-0.021,0.118,0.247
'0:09.279',-0.193,0.037,0.230,0.078,-0.211,0.134,-0.803,0.256,1.008,0.236,-0.049,0.211,-0.020,0.119,0.245
'0:09.280',-0.190,0.042,0.232,0.074,-0.211,0.137,-0.803,0.256,1.012,0.237,-0.049,0.209,-0.021,0.123,0.245
'0:09.281',-0.189,0.044,0.234,0.072,-0.211,0.139,-0.807,0.256,1.013,0.238,-0.051,0.206,-0.021,0.126,0.246
'0:09.282',-0.193,0.043,0.236,0.075,-0.215,0.140,-0.811,0.257,1.012,0.240,-0.051,0.206,-0.021,0.124,0.251
'0:09.283',-0.196,0.035,0.232,0.081,-0.214,0.134,-0.809,0.257,1.016,0.242,-0.049,0.208,-0.020,0.123,0.249
'0:09.284',-0.193,0.039,0.233,0.077,-0.213,0.136,-0.803,0.256,1.022,0.237,-0.051,0.208,-0.017,0.131,0.247
'0:09.285',-0.190,0.043,0.233,0.073,-0.211,0.138,-0.800,0.254,1.028,0.235,-0.051,0.208,-0.015,0.137,0.246
'0:09.286',-0.184,0.046,0.231,0.069,-0.208,0.139,-0.806,0.252,1.026,0.233,-0.053,0.204,-0.018,0.137,0.245
'0:09.287',-0.188,0.047,0.235,0.070,-0.212,0.142,-0.819,0.254,1.018,0.235,-0.056,0.203,-0.021,0.131,0.250
'0:09.288',-0.185,0.054,0.239,0.066,-0.212,0.147,-0.827,0.253,1.012,0.238,-0.054,0.203,-0.023,0.130,0.250
'0:09.289',-0.189,0.052,0.240,0.069,-0.215,0.146,-0.826,0.255,1.010,0.241,-0.052,0.204,-0.024,0.128,0.254
'0:09.290',-0.190,0.046,0.236,0.072,-0.213,0.141,-0.823,0.257,1.009,0.241,-0.051,0.205,-0.024,0.123,0.253
'0:09.291',-0.188,0.043,0.232,0.072,-0.209,0.138,-0.823,0.258,1.008,0.240,-0.050,0.207,-0.025,0.120,0.249
'0:09.292',-0.184,0.045,0.230,0.070,-0.207,0.138,-0.824,0.258,1.007,0.239,-0.050,0.208,-0.025,0.119,0.245
'0:09.293',-0.179,0.051,0.232,0.064,-0.205,0.141,-0.829,0.257,1.006,0.238,-0.051,0.206,-0.025,0.120,0.247
'0:09.294',-0.184,0.048,0.232,0.068,-0.208,0.140,-0.837,0.257,0.999,0.242,-0.051,0.208,-0.026,0.112,0.249
'0:09.295',-0.187,0.044,0.232,0.071,-0.209,0.138,-0.840,0.257,0.992,0.245,-0.050,0.209,-0.028,0.102,0.251
'0:09.296',-0.191,0.041,0.233,0.075,-0.212,0.137,-0.833,0.258,0.994,0.248,-0.047,0.214,-0.026,0.102,0.252
'0:09.297',-0.191,0.038,0.230,0.076,-0.210,0.135,-0.819,0.257,1.004,0.244,-0.048,0.216,-0.024,0.111,0.248
'0:09.298',-0.192,0.034,0.227,0.079,-0.209,0.131,-0.814,0.256,1.012,0.239,-0.051,0.213,-0.022,0.115,0.249
'0:09.299',-0.189,0.038,0.228,0.075,-0.208,0.134,-0.817,0.253,1.014,0.236,-0.052,0.210,-0.022,0.116,0.247
'0:09.300',-0.186,0.042,0.229,0.072,-0.208,0.136,-0.819,0.252,1.014,0.236,-0.055,0.208,-0.022,0.119,0.249
'0:09.301',-0.189,0.043,0.233,0.073,-0.211,0.138,-0.821,0.252,1.014,0.237,-0.058,0.206,-0.020,0.116,0.253
'0:09.302',-0.193,0.041,0.234,0.076,-0.214,0.138,-0.820,0.251,1.014,0.240,-0.059,0.203,-0.021,0.114,0.257
'0:09.303',-0.195,0.035,0.231,0.080,-0.213,0.133,-0.816,0.251,1.016,0.240,-0.058,0.205,-0.021,0.116,0.258
'0:09.304',-0.189,0.041,0.230,0.074,-0.209,0.136,-0.808,0.250,1.023,0.235,-0.057,0.204,-0.019,0.122,0.256
'0:09.305',-0.185,0.043,0.229,0.071,-0.207,0.136,-0.803,0.249,1.030,0.232,-0.058,0.203,-0.019,0.130,0.252
'0:09.306',-0.186,0.044,0.231,0.071,-0.209,0.138,-0.808,0.249,1.029,0.232,-0.059,0.201,-0.018,0.129,0.252
'0:09.307',-0.186,0.049,0.236,0.069,-0.211,0.143,-0.821,0.249,1.021,0.235,-0.060,0.201,-0.021,0.124,0.257
'0:09.308',-0.182,0.053,0.236,0.065,-0.209,0.145,-0.834,0.247,1.013,0.236,-0.060,0.203,-0.020,0.122,0.258
'0:09.309',-0.189,0.048,0.237,0.071,-0.213,0.142,-0.833,0.248,1.011,0.238,-0.059,0.203,-0.021,0.119,0.258
'0:09.310',-0.190,0.043,0.234,0.073,-0.212,0.139,-0.830,0.250,1.012,0.239,-0.056,0.208,-0.021,0.116,0.257
'0:09.311',-0.187,0.042,0.230,0.072,-0.208,0.136,-0.828,0.251,1.012,0.240,-0.054,0.210,-0.020,0.113,0.254
'0:09.312',-0.183,0.045,0.229,0.069,-0.206,0.137,-0.826,0.251,1.014,0.236,-0.055,0.211,-0.022,0.114,0.251
'0:09.313',-0.178,0.051,0.230,0.064,-0.204,0.141,-0.829,0.249,1.012,0.235,-0.058,0.209,-0.024,0.115,0.252
'0:09.314',-0.182,0.046,0.230,0.068,-0.206,0.138,-0.838,0.251,1.007,0.239,-0.054,0.209,-0.028,0.108,0.253
'0:09.315',-0.190,0.042,0.232,0.073,-0.211,0.137,-0.844,0.252,1.000,0.242,-0.053,0.209,-0.030,0.100,0.255
'0:09.316',-0.191,0.039,0.231,0.076,-0.211,0.135,-0.839,0.253,1.002,0.242,-0.051,0.213,-0.030,0.102,0.254
'0:09.317',-0.189,0.035,0.224,0.077,-0.206,0.130,-0.826,0.253,1.010,0.239,-0.050,0.212,-0.028,0.112,0.249
'0:09.318',-0.199,0.025,0.225,0.087,-0.212,0.125,-0.818,0.251,1.012,0.237,-0.056,0.207,-0.026,0.106,0.250
'0:09.319',-0.199,0.029,0.229,0.085,-0.214,0.129,-0.822,0.247,1.010,0.234,-0.059,0.204,-0.025,0.107,0.248
'0:09.320',-0.191,0.036,0.227,0.077,-0.209,0.132,-0.828,0.244,1.008,0.231,-0.062,0.202,-0.024,0.112,0.250
'0:09.321',-0.195,0.040,0.235,0.077,-0.215,0.138,-0.828,0.246,1.011,0.234,-0.062,0.203,-0.023,0.116,0.252
'0:09.322',-0.193,0.038,0.232,0.077,-0.213,0.136,-0.832,0.245,1.011,0.235,-0.063,0.200,-0.025,0.116,0.255
'0:09.323',-0.200,0.032,0.233,0.084,-0.216,0.133,-0.825,0.249,1.014,0.238,-0.059,0.204,-0.024,0.114,0.255
'0:09.324',-0.188,0.036,0.225,0.076,-0.207,0.131,-0.818,0.246,1.018,0.234,-0.063,0.203,-0.021,0.122,0.253
'0:09.325',-0.194,0.038,0.234,0.078,-0.214,0.136,-0.810,0.246,1.028,0.232,-0.060,0.206,-0.017,0.128,0.251
'0:09.326',-0.182,0.041,0.224,0.070,-0.203,0.133,-0.818,0.243,1.022,0.225,-0.068,0.199,-0.018,0.126,0.252
'0:09.327',-0.196,0.043,0.239,0.076,-0.217,0.141,-0.826,0.249,1.017,0.233,-0.064,0.201,-0.020,0.118,0.255
'0:09.328',-0.180,0.048,0.229,0.066,-0.204,0.139,-0.838,0.244,1.008,0.232,-0.065,0.199,-0.021,0.117,0.254
'0:09.329',-0.192,0.044,0.236,0.074,-0.214,0.141,-0.835,0.249,1.010,0.237,-0.061,0.203,-0.024,0.116,0.255
'0:09.330',-0.197,0.038,0.235,0.079,-0.216,0.137,-0.831,0.250,1.007,0.237,-0.060,0.206,-0.022,0.112,0.254
'0:09.331',-0.184,0.035,0.221,0.074,-0.203,0.129,-0.835,0.247,1.001,0.233,-0.062,0.204,-0.021,0.109,0.252
'0:09.332',-0.212,0.037,0.249,0.087,-0.231,0.143,-0.822,0.256,1.010,0.241,-0.051,0.215,-0.021,0.110,0.248
'0:09.333',-0.153,0.042,0.196,0.056,-0.175,0.119,-0.843,0.232,0.986,0.221,-0.075,0.191,-0.022,0.110,0.249
'0:09.334',-0.248,0.038,0.287,0.104,-0.268,0.164,-0.821,0.264,1.011,0.255,-0.043,0.223,-0.024,0.103,0.252
'0:09.335',-0.120,0.038,0.159,0.041,-0.140,0.099,-0.868,0.221,0.962,0.214,-0.085,0.178,-0.028,0.096,0.254
'0:09.336',-0.301,0.034,0.336,0.134,-0.319,0.185,-0.803,0.281,1.024,0.275,-0.024,0.240,-0.027,0.096,0.253
'0:09.337',-0.066,0.030,0.097,0.018,-0.082,0.064,-0.870,0.203,0.955,0.193,-0.102,0.163,-0.025,0.102,0.247
'0:09.338',-0.372,0.024,0.397,0.174,-0.385,0.210,-0.761,0.302,1.063,0.292,-0.003,0.259,-0.025,0.105,0.250
'0:09.339',0.067,0.029,-0.038,-0.048,0.052,-0.004,-0.910,0.158,0.921,0.144,-0.148,0.114,-0.022,0.111,0.249
'0:09.340',1.065,0.035,-1.029,-0.549,1.046,-0.497,-1.244,-0.173,0.592,-0.188,-0.480,-0.220,-0.022,0.112,0.249
'0:09.341',-0.198,0.037,0.236,0.081,-0.217,0.137,-0.822,0.246,1.014,0.234,-0.062,0.201,-0.021,0.113,0.252
'0:09.342',-0.254,0.037,0.291,0.108,-0.273,0.165,-0.805,0.263,1.030,0.254,-0.046,0.216,-0.021,0.113,0.256
'0:09.343',-0.130,0.030,0.161,0.050,-0.145,0.096,-0.842,0.224,0.993,0.213,-0.084,0.178,-0.021,0.112,0.256
'0:09.344',-0.270,0.034,0.304,0.118,-0.287,0.170,-0.787,0.272,1.046,0.260,-0.037,0.225,-0.017,0.118,0.254
'0:09.345',-0.129,0.037,0.167,0.046,-0.148,0.102,-0.832,0.223,1.006,0.210,-0.085,0.178,-0.016,0.125,0.251
'0:09.346',-0.247,0.038,0.286,0.104,-0.268,0.163,-0.797,0.263,1.044,0.249,-0.046,0.218,-0.016,0.126,0.252
'0:09.347',-0.150,0.042,0.193,0.054,-0.172,0.117,-0.842,0.229,1.001,0.220,-0.081,0.182,-0.018,0.120,0.257
'0:09.348',-0.224,0.048,0.272,0.088,-0.248,0.161,-0.821,0.255,1.020,0.247,-0.053,0.210,-0.018,0.117,0.256
'0:09.349',-0.172,0.045,0.219,0.064,-0.196,0.133,-0.835,0.239,1.001,0.234,-0.070,0.192,-0.021,0.115,0.256
'0:09.350',-0.209,0.042,0.252,0.084,-0.231,0.147,-0.820,0.253,1.012,0.246,-0.054,0.206,-0.022,0.113,0.251
'0:09.351',-0.188,0.040,0.229,0.074,-0.208,0.135,-0.826,0.245,1.006,0.239,-0.059,0.203,-0.024,0.112,0.248
'0:09.352',-0.194,0.042,0.236,0.076,-0.215,0.140,-0.821,0.248,1.011,0.238,-0.055,0.207,-0.024,0.113,0.247
'0:09.353',-0.189,0.051,0.240,0.069,-0.214,0.146,-0.822,0.248,1.010,0.237,-0.056,0.205,-0.024,0.115,0.245
'0:09.354',-0.185,0.055,0.241,0.066,-0.213,0.148,-0.827,0.251,1.006,0.239,-0.053,0.206,-0.029,0.114,0.243
'0:09.355',-0.194,0.059,0.253,0.068,-0.224,0.156,-0.827,0.256,1.004,0.247,-0.047,0.211,-0.032,0.117,0.243
'0:09.356',-0.186,0.061,0.249,0.062,-0.218,0.155,-0.823,0.256,1.006,0.248,-0.044,0.212,-0.032,0.122,0.241
'0:09.357',-0.192,0.060,0.252,0.066,-0.222,0.157,-0.806,0.260,1.020,0.246,-0.039,0.215,-0.029,0.130,0.235
'0:09.358',-0.192,0.059,0.251,0.067,-0.221,0.154,-0.798,0.261,1.026,0.245,-0.042,0.213,-0.027,0.139,0.234
'0:09.359',-0.191,0.068,0.260,0.061,-0.226,0.164,-0.799,0.262,1.030,0.247,-0.039,0.215,-0.025,0.148,0.232
'0:09.360',-0.191,0.076,0.268,0.057,-0.230,0.172,-0.799,0.261,1.032,0.249,-0.039,0.214,-0.025,0.152,0.232
'0:09.361',-0.192,0.082,0.274,0.055,-0.233,0.178,-0.798,0.261,1.033,0.249,-0.042,0.210,-0.027,0.155,0.234
'0:09.362',-0.193,0.085,0.279,0.054,-0.236,0.182,-0.798,0.262,1.034,0.253,-0.042,0.210,-0.028,0.159,0.234
'0:09.363',-0.195,0.086,0.281,0.054,-0.238,0.183,-0.792,0.267,1.038,0.258,-0.038,0.214,-0.028,0.166,0.231
'0:09.364',-0.191,0.096,0.288,0.048,-0.240,0.193,-0.778,0.269,1.050,0.258,-0.036,0.216,-0.025,0.180,0.227
'0:09.365',-0.186,0.101,0.287,0.043,-0.237,0.194,-0.772,0.268,1.058,0.257,-0.036,0.216,-0.023,0.190,0.223
'0:09.366',-0.186,0.103,0.290,0.042,-0.238,0.197,-0.777,0.265,1.056,0.255,-0.037,0.211,-0.024,0.189,0.222
'0:09.367',-0.186,0.111,0.298,0.038,-0.242,0.204,-0.790,0.264,1.048,0.261,-0.037,0.211,-0.025,0.186,0.227
'0:09.368',-0.180,0.120,0.301,0.030,-0.241,0.211,-0.798,0.264,1.042,0.263,-0.035,0.215,-0.027,0.188,0.224
'0:09.369',-0.187,0.117,0.304,0.035,-0.246,0.211,-0.794,0.266,1.040,0.265,-0.034,0.216,-0.028,0.186,0.224
'0:09.370',-0.188,0.112,0.300,0.037,-0.244,0.206,-0.789,0.268,1.038,0.265,-0.032,0.218,-0.029,0.183,0.222
'0:09.371',-0.182,0.113,0.295,0.035,-0.238,0.204,-0.792,0.271,1.040,0.264,-0.028,0.220,-0.029,0.181,0.220
'0:09.372',-0.176,0.116,0.292,0.030,-0.234,0.204,-0.796,0.271,1.041,0.261,-0.029,0.222,-0.029,0.182,0.217
'0:09.373',-0.173,0.123,0.297,0.025,-0.235,0.210,-0.797,0.271,1.039,0.258,-0.032,0.220,-0.030,0.185,0.217
'0:09.374',-0.172,0.124,0.298,0.024,-0.235,0.211,-0.799,0.273,1.035,0.262,-0.029,0.223,-0.033,0.183,0.217
'0:09.375',-0.176,0.125,0.302,0.026,-0.239,0.214,-0.802,0.277,1.031,0.265,-0.026,0.226,-0.035,0.177,0.217
'0:09.376',-0.178,0.123,0.302,0.028,-0.241,0.213,-0.796,0.280,1.034,0.267,-0.022,0.230,-0.035,0.178,0.214
'0:09.377',-0.171,0.124,0.295,0.023,-0.234,0.210,-0.785,0.280,1.046,0.262,-0.019,0.234,-0.030,0.184,0.211
'0:09.378',-0.172,0.119,0.291,0.026,-0.232,0.206,-0.779,0.281,1.052,0.257,-0.021,0.233,-0.028,0.186,0.211
'0:09.379',-0.169,0.120,0.289,0.024,-0.229,0.205,-0.781,0.280,1.053,0.251,-0.023,0.230,-0.029,0.186,0.208
'0:09.380',-0.169,0.123,0.292,0.022,-0.231,0.207,-0.781,0.280,1.053,0.249,-0.027,0.226,-0.029,0.185,0.209
'0:09.381',-0.170,0.122,0.292,0.024,-0.231,0.207,-0.779,0.279,1.052,0.249,-0.030,0.223,-0.030,0.185,0.210
'0:09.382',-0.170,0.117,0.287,0.026,-0.229,0.203,-0.782,0.278,1.050,0.248,-0.033,0.219,-0.031,0.179,0.215
'0:09.383',-0.172,0.112,0.284,0.030,-0.229,0.199,-0.781,0.281,1.052,0.250,-0.029,0.223,-0.030,0.178,0.213
'0:09.384',-0.166,0.122,0.288,0.022,-0.228,0.205,-0.774,0.281,1.061,0.246,-0.029,0.224,-0.028,0.190,0.211
'0:09.385',-0.162,0.131,0.292,0.015,-0.228,0.212,-0.771,0.280,1.069,0.244,-0.030,0.226,-0.022,0.202,0.209
'0:09.386',-0.161,0.138,0.299,0.011,-0.230,0.219,-0.779,0.277,1.068,0.246,-0.030,0.223,-0.023,0.207,0.209
'0:09.387',-0.163,0.140,0.302,0.011,-0.233,0.222,-0.791,0.277,1.058,0.251,-0.031,0.220,-0.027,0.201,0.213
'0:09.388',-0.161,0.145,0.305,0.008,-0.234,0.226,-0.797,0.277,1.052,0.252,-0.029,0.223,-0.028,0.200,0.213
'0:09.389',-0.164,0.141,0.304,0.011,-0.234,0.223,-0.797,0.278,1.048,0.255,-0.027,0.225,-0.028,0.196,0.214
'0:09.390',-0.165,0.137,0.302,0.014,-0.234,0.220,-0.799,0.277,1.046,0.257,-0.025,0.229,-0.025,0.195,0.215
'0:09.391',-0.164,0.139,0.303,0.012,-0.234,0.222,-0.803,0.275,1.046,0.256,-0.022,0.232,-0.025,0.198,0.215
'0:09.392',-0.163,0.141,0.303,0.011,-0.234,0.223,-0.805,0.275,1.047,0.257,-0.020,0.234,-0.027,0.200,0.211
'0:09.393',-0.164,0.148,0.312,0.007,-0.238,0.231,-0.812,0.268,1.044,0.257,-0.022,0.233,-0.027,0.205,0.213
'0:09.394',-0.168,0.151,0.319,0.008,-0.243,0.235,-0.822,0.264,1.036,0.264,-0.018,0.234,-0.029,0.205,0.214
'0:09.395',-0.171,0.156,0.328,0.007,-0.250,0.242,-0.834,0.256,1.028,0.273,-0.015,0.240,-0.028,0.210,0.219
'0:09.396',-0.175,0.159,0.335,0.009,-0.256,0.247,-0.840,0.245,1.024,0.277,-0.012,0.245,-0.023,0.216,0.223
'0:09.397',-0.172,0.159,0.332,0.007,-0.253,0.245,-0.837,0.239,1.028,0.273,-0.009,0.248,-0.018,0.224,0.224
'0:09.398',-0.172,0.153,0.325,0.009,-0.248,0.239,-0.839,0.234,1.032,0.267,-0.009,0.246,-0.014,0.226,0.230
'0:09.399',-0.171,0.155,0.327,0.008,-0.249,0.241,-0.840,0.236,1.038,0.263,-0.007,0.245,-0.015,0.229,0.228
'0:09.400',-0.166,0.161,0.328,0.003,-0.247,0.244,-0.843,0.239,1.041,0.259,-0.006,0.245,-0.017,0.235,0.230
'0:09.401',-0.163,0.163,0.327,0.000,-0.244,0.245,-0.844,0.242,1.044,0.256,-0.005,0.246,-0.018,0.235,0.232
'0:09.402',-0.165,0.165,0.330,0.000,-0.247,0.247,-0.840,0.247,1.048,0.258,-0.002,0.248,-0.021,0.236,0.231
'0:09.403',-0.165,0.159,0.324,0.003,-0.244,0.241,-0.835,0.251,1.052,0.257,0.001,0.251,-0.022,0.236,0.231
'0:09.404',-0.161,0.156,0.317,0.002,-0.238,0.236,-0.830,0.248,1.058,0.253,-0.003,0.248,-0.019,0.235,0.230
'0:09.405',-0.154,0.160,0.315,-0.003,-0.234,0.237,-0.833,0.241,1.059,0.247,-0.007,0.245,-0.017,0.242,0.229
'0:09.406',-0.154,0.166,0.320,-0.006,-0.237,0.243,-0.841,0.238,1.056,0.247,-0.011,0.244,-0.015,0.246,0.231
'0:09.407',-0.153,0.171,0.325,-0.009,-0.239,0.248,-0.853,0.238,1.049,0.255,-0.009,0.244,-0.018,0.239,0.234
'0:09.408',-0.145,0.182,0.328,-0.019,-0.236,0.256,-0.861,0.238,1.044,0.257,-0.006,0.249,-0.018,0.240,0.234
'0:09.409',-0.145,0.187,0.332,-0.021,-0.238,0.260,-0.860,0.238,1.040,0.257,-0.001,0.256,-0.017,0.245,0.237
'0:09.410',-0.140,0.193,0.332,-0.027,-0.236,0.263,-0.859,0.241,1.043,0.255,0.006,0.262,-0.018,0.251,0.234
'0:09.411',-0.134,0.197,0.331,-0.032,-0.233,0.264,-0.855,0.245,1.046,0.251,0.011,0.267,-0.019,0.251,0.228
'0:09.412',-0.124,0.204,0.329,-0.040,-0.227,0.267,-0.854,0.247,1.048,0.247,0.015,0.269,-0.018,0.255,0.224
'0:09.413',-0.120,0.207,0.328,-0.044,-0.224,0.268,-0.861,0.245,1.043,0.246,0.010,0.267,-0.015,0.254,0.229
'0:09.414',-0.126,0.194,0.319,-0.034,-0.222,0.257,-0.871,0.241,1.030,0.246,0.006,0.265,-0.014,0.238,0.237
'0:09.415',-0.129,0.184,0.312,-0.028,-0.221,0.248,-0.873,0.243,1.022,0.246,0.005,0.266,-0.016,0.226,0.243
'0:09.416',-0.133,0.173,0.306,-0.021,-0.220,0.240,-0.867,0.242,1.020,0.243,0.007,0.268,-0.015,0.220,0.244
'0:09.417',-0.137,0.163,0.299,-0.013,-0.217,0.231,-0.855,0.238,1.024,0.237,0.004,0.266,-0.013,0.220,0.243
'0:09.418',-0.143,0.152,0.295,-0.004,-0.220,0.224,-0.847,0.236,1.028,0.234,0.000,0.261,-0.011,0.213,0.244
'0:09.419',-0.139,0.156,0.295,-0.009,-0.217,0.226,-0.847,0.233,1.029,0.234,-0.001,0.261,-0.008,0.216,0.245
'0:09.420',-0.136,0.162,0.297,-0.013,-0.216,0.230,-0.849,0.232,1.030,0.235,-0.002,0.261,-0.008,0.223,0.245
'0:09.421',-0.140,0.163,0.302,-0.012,-0.221,0.233,-0.851,0.229,1.028,0.236,-0.004,0.257,-0.008,0.224,0.249
'0:09.422',-0.143,0.160,0.302,-0.009,-0.223,0.231,-0.850,0.229,1.028,0.236,-0.003,0.257,-0.008,0.224,0.254
'0:09.423',-0.140,0.147,0.288,-0.004,-0.214,0.218,-0.849,0.231,1.030,0.231,0.002,0.260,-0.008,0.215,0.252
'0:09.424',-0.138,0.147,0.284,-0.005,-0.211,0.216,-0.841,0.229,1.039,0.226,0.001,0.259,-0.006,0.221,0.251
'0:09.425',-0.137,0.145,0.281,-0.004,-0.209,0.213,-0.837,0.228,1.046,0.220,0.000,0.260,-0.004,0.225,0.249
'0:09.426',-0.137,0.143,0.280,-0.004,-0.208,0.211,-0.845,0.228,1.045,0.219,-0.003,0.257,-0.004,0.218,0.250
'0:09.427',-0.141,0.140,0.280,0.001,-0.210,0.210,-0.861,0.227,1.036,0.222,-0.005,0.255,-0.006,0.205,0.257
'0:09.428',-0.139,0.136,0.275,0.002,-0.207,0.205,-0.873,0.227,1.025,0.222,-0.005,0.255,-0.008,0.195,0.257
'0:09.429',-0.147,0.125,0.272,0.011,-0.209,0.199,-0.871,0.231,1.019,0.225,-0.009,0.252,-0.009,0.186,0.258
'0:09.430',-0.154,0.114,0.268,0.019,-0.210,0.191,-0.865,0.230,1.018,0.226,-0.014,0.251,-0.009,0.176,0.259
'0:09.431',-0.160,0.102,0.262,0.029,-0.210,0.181,-0.861,0.232,1.016,0.227,-0.017,0.245,-0.011,0.169,0.260
'0:09.432',-0.163,0.093,0.257,0.035,-0.210,0.175,-0.854,0.237,1.017,0.226,-0.020,0.242,-0.013,0.159,0.255
'0:09.433',-0.166,0.090,0.257,0.037,-0.211,0.173,-0.853,0.234,1.012,0.226,-0.028,0.234,-0.015,0.150,0.254
'0:09.434',-0.177,0.075,0.253,0.051,-0.215,0.164,-0.863,0.229,0.997,0.229,-0.034,0.227,-0.015,0.135,0.259
'0:09.435',-0.186,0.062,0.249,0.062,-0.218,0.156,-0.865,0.228,0.987,0.234,-0.037,0.224,-0.017,0.119,0.263
'0:09.436',-0.193,0.051,0.244,0.070,-0.218,0.148,-0.855,0.232,0.988,0.237,-0.038,0.224,-0.018,0.113,0.259
'0:09.437',-0.196,0.041,0.236,0.077,-0.216,0.139,-0.840,0.233,0.997,0.233,-0.040,0.222,-0.017,0.112,0.251
'0:09.438',-0.201,0.029,0.231,0.086,-0.216,0.131,-0.831,0.234,1.004,0.229,-0.045,0.216,-0.015,0.108,0.249
'0:09.439',-0.200,0.028,0.229,0.086,-0.214,0.129,-0.831,0.231,1.004,0.227,-0.049,0.211,-0.015,0.104,0.248
'0:09.440',-0.200,0.030,0.231,0.085,-0.215,0.131,-0.833,0.228,1.002,0.229,-0.056,0.206,-0.015,0.108,0.253
'0:09.441',-0.198,0.034,0.232,0.083,-0.215,0.133,-0.833,0.227,0.998,0.230,-0.062,0.201,-0.015,0.108,0.257
'0:09.442',-0.201,0.031,0.233,0.085,-0.217,0.132,-0.832,0.225,0.994,0.232,-0.065,0.198,-0.015,0.104,0.260
'0:09.443',-0.206,0.021,0.228,0.093,-0.217,0.124,-0.829,0.227,0.996,0.235,-0.063,0.200,-0.014,0.102,0.261
'0:09.444',-0.206,0.021,0.227,0.092,-0.216,0.124,-0.822,0.226,1.001,0.233,-0.066,0.196,-0.012,0.106,0.261
'0:09.445',-0.201,0.024,0.225,0.088,-0.213,0.124,-0.817,0.225,1.006,0.229,-0.069,0.195,-0.010,0.112,0.259
'0:09.446',-0.197,0.026,0.224,0.086,-0.210,0.125,-0.824,0.225,1.004,0.227,-0.071,0.190,-0.011,0.110,0.259
'0:09.447',-0.199,0.028,0.227,0.086,-0.213,0.128,-0.837,0.226,0.998,0.229,-0.074,0.187,-0.014,0.101,0.263
'0:09.448',-0.198,0.030,0.229,0.084,-0.214,0.130,-0.843,0.227,0.991,0.231,-0.073,0.188,-0.016,0.097,0.261
'0:09.449',-0.204,0.024,0.229,0.090,-0.216,0.127,-0.842,0.230,0.988,0.231,-0.073,0.188,-0.018,0.092,0.262
'0:09.450',-0.204,0.018,0.223,0.093,-0.213,0.120,-0.840,0.230,0.986,0.230,-0.074,0.190,-0.018,0.086,0.260
'0:09.451',-0.201,0.013,0.215,0.094,-0.208,0.115,-0.840,0.229,0.984,0.228,-0.072,0.191,-0.019,0.083,0.258
'0:09.452',-0.195,0.013,0.209,0.091,-0.202,0.111,-0.840,0.229,0.984,0.224,-0.071,0.192,-0.019,0.085,0.256
'0:09.453',-0.193,0.017,0.209,0.088,-0.201,0.113,-0.843,0.229,0.983,0.222,-0.073,0.192,-0.018,0.082,0.258
'0:09.454',-0.196,0.011,0.208,0.092,-0.202,0.110,-0.853,0.231,0.975,0.226,-0.071,0.194,-0.021,0.070,0.259
'0:09.455',-0.201,0.007,0.209,0.097,-0.205,0.108,-0.855,0.231,0.965,0.230,-0.071,0.193,-0.021,0.064,0.262
'0:09.456',-0.205,0.003,0.208,0.101,-0.207,0.106,-0.846,0.232,0.966,0.232,-0.070,0.195,-0.021,0.066,0.262
'0:09.457',-0.201,-0.001,0.200,0.101,-0.201,0.100,-0.833,0.232,0.974,0.228,-0.070,0.195,-0.019,0.069,0.257
'0:09.458',-0.205,-0.007,0.200,0.106,-0.203,0.097,-0.825,0.232,0.980,0.227,-0.073,0.193,-0.018,0.069,0.259
'0:09.459',-0.203,-0.002,0.202,0.102,-0.203,0.101,-0.828,0.231,0.983,0.226,-0.074,0.192,-0.017,0.072,0.257
'0:09.460',-0.200,0.003,0.203,0.099,-0.202,0.103,-0.830,0.230,0.983,0.225,-0.076,0.189,-0.015,0.076,0.259
'0:09.461',-0.203,0.004,0.206,0.100,-0.204,0.105,-0.830,0.229,0.983,0.225,-0.080,0.186,-0.014,0.079,0.261
'0:09.462',-0.202,0.004,0.206,0.099,-0.204,0.105,-0.831,0.230,0.981,0.227,-0.081,0.187,-0.013,0.076,0.264
'0:09.463',-0.203,-0.002,0.202,0.102,-0.203,0.100,-0.825,0.232,0.984,0.229,-0.079,0.189,-0.013,0.076,0.264
