'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:09.030',-0.029,-0.084,-0.054,0.057,0.013,-0.069,-0.029,-0.016,-0.040,-0.113,-0.192,-0.091,-0.137,-0.086,0.029
'0:09.031',-0.043,-0.085,-0.042,0.064,0.000,-0.064,-0.033,-0.024,-0.048,-0.120,-0.197,-0.098,-0.141,-0.084,0.027
'0:09.032',-0.047,-0.080,-0.033,0.063,-0.007,-0.056,-0.038,-0.030,-0.053,-0.123,-0.200,-0.101,-0.140,-0.076,0.024
'0:09.033',-0.052,-0.077,-0.025,0.065,-0.013,-0.051,-0.042,-0.034,-0.058,-0.124,-0.199,-0.102,-0.140,-0.071,0.024
'0:09.034',-0.057,-0.080,-0.022,0.068,-0.017,-0.051,-0.044,-0.037,-0.059,-0.124,-0.200,-0.101,-0.140,-0.072,0.025
'0:09.035',-0.059,-0.088,-0.028,0.073,-0.015,-0.058,-0.043,-0.035,-0.059,-0.124,-0.201,-0.101,-0.140,-0.071,0.027
'0:09.036',-0.062,-0.090,-0.028,0.076,-0.018,-0.059,-0.044,-0.036,-0.062,-0.130,-0.203,-0.104,-0.141,-0.069,0.029
'0:09.037',-0.057,-0.074,-0.018,0.066,-0.019,-0.046,-0.049,-0.043,-0.068,-0.134,-0.203,-0.104,-0.139,-0.060,0.025
'0:09.038',-0.056,-0.073,-0.018,0.065,-0.019,-0.045,-0.048,-0.043,-0.066,-0.131,-0.202,-0.101,-0.140,-0.054,0.025
'0:09.039',-0.062,-0.079,-0.017,0.070,-0.022,-0.048,-0.052,-0.047,-0.070,-0.133,-0.203,-0.102,-0.139,-0.056,0.026
'0:09.040',-0.055,-0.067,-0.011,0.061,-0.021,-0.039,-0.053,-0.050,-0.074,-0.138,-0.206,-0.105,-0.138,-0.044,0.032
'0:09.041',-0.049,-0.062,-0.013,0.056,-0.018,-0.037,-0.045,-0.042,-0.069,-0.132,-0.200,-0.101,-0.138,-0.049,0.036
'0:09.042',-0.052,-0.073,-0.021,0.062,-0.015,-0.047,-0.044,-0.042,-0.068,-0.133,-0.202,-0.102,-0.139,-0.064,0.036
'0:09.043',-0.052,-0.081,-0.028,0.067,-0.012,-0.054,-0.046,-0.040,-0.070,-0.136,-0.207,-0.106,-0.141,-0.063,0.038
'0:09.044',-0.059,-0.090,-0.032,0.074,-0.013,-0.061,-0.043,-0.040,-0.068,-0.136,-0.204,-0.104,-0.143,-0.066,0.035
'0:09.045',-0.061,-0.095,-0.034,0.077,-0.013,-0.065,-0.042,-0.041,-0.067,-0.133,-0.201,-0.101,-0.144,-0.070,0.033
'0:09.046',-0.058,-0.084,-0.025,0.071,-0.017,-0.054,-0.043,-0.043,-0.073,-0.135,-0.203,-0.104,-0.144,-0.064,0.030
'0:09.047',-0.067,-0.082,-0.015,0.073,-0.025,-0.048,-0.049,-0.050,-0.081,-0.144,-0.213,-0.116,-0.149,-0.053,0.033
'0:09.048',-0.068,-0.080,-0.011,0.073,-0.029,-0.045,-0.052,-0.053,-0.083,-0.144,-0.213,-0.117,-0.149,-0.049,0.033
'0:09.049',-0.068,-0.079,-0.011,0.072,-0.028,-0.044,-0.048,-0.051,-0.080,-0.142,-0.210,-0.116,-0.148,-0.049,0.030
'0:09.050',-0.066,-0.082,-0.016,0.073,-0.025,-0.049,-0.048,-0.046,-0.079,-0.141,-0.208,-0.114,-0.149,-0.068,0.030
'0:09.051',-0.054,-0.077,-0.022,0.066,-0.016,-0.050,-0.044,-0.046,-0.076,-0.136,-0.201,-0.108,-0.148,-0.067,0.030
'0:09.052',-0.050,-0.070,-0.020,0.060,-0.015,-0.045,-0.045,-0.046,-0.073,-0.133,-0.197,-0.104,-0.146,-0.056,0.030
'0:09.053',-0.048,-0.059,-0.011,0.053,-0.018,-0.035,-0.046,-0.045,-0.073,-0.132,-0.196,-0.102,-0.145,-0.051,0.029
'0:09.054',-0.057,-0.061,-0.004,0.059,-0.025,-0.033,-0.044,-0.045,-0.075,-0.133,-0.198,-0.104,-0.146,-0.038,0.026
'0:09.055',-0.072,-0.077,-0.004,0.075,-0.034,-0.041,-0.049,-0.052,-0.077,-0.139,-0.203,-0.110,-0.149,-0.050,0.027
'0:09.056',-0.072,-0.086,-0.013,0.079,-0.030,-0.049,-0.046,-0.051,-0.076,-0.139,-0.203,-0.108,-0.149,-0.056,0.026
'0:09.057',-0.070,-0.079,-0.008,0.074,-0.030,-0.043,-0.047,-0.048,-0.076,-0.136,-0.201,-0.104,-0.146,-0.050,0.025
'0:09.058',-0.071,-0.073,-0.003,0.072,-0.034,-0.038,-0.053,-0.056,-0.084,-0.143,-0.206,-0.110,-0.147,-0.044,0.025
'0:09.059',-0.072,-0.071,0.002,0.071,-0.037,-0.035,-0.056,-0.061,-0.088,-0.145,-0.209,-0.112,-0.147,-0.036,0.022
'0:09.060',-0.071,-0.064,0.007,0.068,-0.039,-0.029,-0.053,-0.059,-0.087,-0.142,-0.208,-0.110,-0.148,-0.040,0.024
'0:09.061',-0.061,-0.069,-0.007,0.065,-0.027,-0.038,-0.053,-0.054,-0.084,-0.140,-0.206,-0.108,-0.149,-0.057,0.026
'0:09.062',-0.059,-0.076,-0.017,0.067,-0.021,-0.046,-0.048,-0.051,-0.080,-0.137,-0.203,-0.103,-0.147,-0.064,0.029
'0:09.063',-0.066,-0.082,-0.015,0.073,-0.025,-0.049,-0.040,-0.049,-0.077,-0.136,-0.201,-0.102,-0.148,-0.064,0.030
'0:09.064',-0.059,-0.080,-0.020,0.069,-0.019,-0.050,-0.044,-0.045,-0.075,-0.137,-0.200,-0.102,-0.147,-0.067,0.032
'0:09.065',-0.059,-0.075,-0.015,0.067,-0.022,-0.045,-0.044,-0.043,-0.076,-0.136,-0.201,-0.104,-0.148,-0.065,0.029
'0:09.066',-0.072,-0.082,-0.009,0.077,-0.032,-0.045,-0.045,-0.051,-0.081,-0.140,-0.202,-0.107,-0.149,-0.058,0.029
'0:09.067',-0.075,-0.093,-0.018,0.084,-0.029,-0.055,-0.044,-0.049,-0.077,-0.137,-0.201,-0.104,-0.148,-0.060,0.032
'0:09.068',-0.069,-0.102,-0.033,0.086,-0.018,-0.068,-0.038,-0.040,-0.070,-0.130,-0.198,-0.099,-0.147,-0.068,0.029
'0:09.069',-0.058,-0.097,-0.038,0.077,-0.009,-0.068,-0.035,-0.037,-0.070,-0.131,-0.194,-0.096,-0.147,-0.073,0.029
'0:09.070',-0.056,-0.086,-0.030,0.071,-0.013,-0.058,-0.038,-0.040,-0.072,-0.131,-0.195,-0.099,-0.147,-0.072,0.030
'0:09.071',-0.061,-0.082,-0.019,0.071,-0.021,-0.051,-0.042,-0.043,-0.074,-0.130,-0.192,-0.098,-0.146,-0.064,0.027
'0:09.072',-0.061,-0.081,-0.018,0.071,-0.021,-0.050,-0.044,-0.049,-0.075,-0.132,-0.189,-0.094,-0.145,-0.064,0.024
'0:09.073',-0.057,-0.073,-0.015,0.065,-0.021,-0.044,-0.046,-0.051,-0.076,-0.131,-0.187,-0.089,-0.140,-0.057,0.024
'0:09.074',-0.066,-0.075,-0.009,0.070,-0.028,-0.043,-0.041,-0.046,-0.075,-0.128,-0.185,-0.088,-0.140,-0.054,0.022
'0:09.075',-0.066,-0.085,-0.018,0.075,-0.024,-0.051,-0.038,-0.046,-0.077,-0.131,-0.188,-0.096,-0.143,-0.059,0.025
'0:09.076',-0.061,-0.089,-0.027,0.074,-0.017,-0.058,-0.035,-0.041,-0.072,-0.128,-0.181,-0.090,-0.141,-0.063,0.025
'0:09.077',-0.067,-0.087,-0.020,0.077,-0.023,-0.054,-0.038,-0.043,-0.074,-0.129,-0.183,-0.090,-0.141,-0.065,0.025
'0:09.078',-0.070,-0.070,0.001,0.070,-0.035,-0.035,-0.046,-0.052,-0.082,-0.134,-0.189,-0.095,-0.140,-0.051,0.023
'0:09.079',-0.071,-0.061,0.009,0.066,-0.040,-0.026,-0.049,-0.057,-0.085,-0.138,-0.192,-0.099,-0.141,-0.041,0.025
'0:09.080',-0.067,-0.060,0.007,0.064,-0.036,-0.026,-0.048,-0.051,-0.082,-0.137,-0.194,-0.100,-0.143,-0.038,0.026
'0:09.081',-0.063,-0.061,0.002,0.062,-0.033,-0.030,-0.041,-0.046,-0.073,-0.130,-0.186,-0.092,-0.141,-0.044,0.026
'0:09.082',-0.060,-0.067,-0.006,0.062,-0.026,-0.036,-0.036,-0.043,-0.074,-0.134,-0.190,-0.097,-0.146,-0.053,0.029
'0:09.083',-0.061,-0.074,-0.013,0.068,-0.024,-0.043,-0.037,-0.042,-0.075,-0.136,-0.195,-0.101,-0.147,-0.053,0.030
'0:09.084',-0.070,-0.082,-0.011,0.075,-0.029,-0.047,-0.039,-0.049,-0.077,-0.136,-0.196,-0.102,-0.146,-0.054,0.030
'0:09.085',-0.069,-0.072,-0.003,0.070,-0.033,-0.037,-0.039,-0.046,-0.076,-0.135,-0.195,-0.100,-0.147,-0.052,0.029
'0:09.086',-0.059,-0.062,-0.003,0.060,-0.028,-0.033,-0.039,-0.045,-0.075,-0.132,-0.190,-0.098,-0.147,-0.056,0.028
'0:09.087',-0.058,-0.066,-0.007,0.061,-0.025,-0.036,-0.037,-0.045,-0.075,-0.131,-0.191,-0.099,-0.149,-0.059,0.027
'0:09.088',-0.053,-0.067,-0.013,0.059,-0.019,-0.041,-0.036,-0.042,-0.073,-0.130,-0.193,-0.100,-0.147,-0.047,0.026
'0:09.089',-0.053,-0.069,-0.015,0.060,-0.018,-0.043,-0.037,-0.041,-0.070,-0.128,-0.188,-0.098,-0.144,-0.053,0.024
'0:09.090',-0.060,-0.083,-0.022,0.071,-0.018,-0.053,-0.035,-0.035,-0.068,-0.128,-0.188,-0.098,-0.148,-0.071,0.025
'0:09.091',-0.057,-0.083,-0.026,0.070,-0.015,-0.055,-0.029,-0.035,-0.066,-0.124,-0.189,-0.095,-0.150,-0.070,0.025
'0:09.092',-0.057,-0.070,-0.012,0.063,-0.022,-0.041,-0.034,-0.040,-0.069,-0.126,-0.188,-0.095,-0.148,-0.057,0.022
'0:09.093',-0.062,-0.068,-0.005,0.065,-0.029,-0.036,-0.038,-0.043,-0.072,-0.129,-0.191,-0.098,-0.149,-0.050,0.021
'0:09.094',-0.065,-0.070,-0.004,0.067,-0.030,-0.036,-0.038,-0.042,-0.070,-0.125,-0.187,-0.097,-0.148,-0.056,0.019
'0:09.095',-0.065,-0.077,-0.013,0.071,-0.025,-0.045,-0.033,-0.037,-0.066,-0.121,-0.182,-0.093,-0.147,-0.061,0.022
'0:09.096',-0.061,-0.085,-0.024,0.073,-0.018,-0.054,-0.028,-0.035,-0.062,-0.119,-0.180,-0.090,-0.148,-0.064,0.024
'0:09.097',-0.061,-0.075,-0.013,0.068,-0.025,-0.043,-0.032,-0.038,-0.065,-0.121,-0.180,-0.091,-0.147,-0.056,0.023
'0:09.098',-0.065,-0.064,0.002,0.064,-0.033,-0.031,-0.038,-0.040,-0.068,-0.124,-0.184,-0.092,-0.145,-0.037,0.023
'0:09.099',-0.067,-0.060,0.007,0.064,-0.037,-0.026,-0.038,-0.042,-0.069,-0.126,-0.185,-0.092,-0.146,-0.034,0.021
'0:09.100',-0.068,-0.067,0.002,0.067,-0.035,-0.033,-0.040,-0.041,-0.070,-0.127,-0.184,-0.092,-0.146,-0.040,0.019
'0:09.101',-0.059,-0.069,-0.009,0.064,-0.024,-0.040,-0.040,-0.041,-0.067,-0.127,-0.184,-0.091,-0.143,-0.046,0.021
'0:09.102',-0.052,-0.064,-0.011,0.058,-0.021,-0.037,-0.036,-0.040,-0.065,-0.126,-0.186,-0.091,-0.144,-0.051,0.025
'0:09.103',-0.046,-0.059,-0.012,0.052,-0.017,-0.035,-0.035,-0.034,-0.064,-0.126,-0.186,-0.091,-0.144,-0.051,0.025
'0:09.104',-0.041,-0.059,-0.017,0.050,-0.012,-0.038,-0.028,-0.029,-0.059,-0.121,-0.182,-0.087,-0.141,-0.052,0.028
'0:09.105',-0.044,-0.060,-0.016,0.052,-0.015,-0.038,-0.031,-0.035,-0.060,-0.122,-0.184,-0.087,-0.142,-0.047,0.028
'0:09.106',-0.053,-0.066,-0.013,0.059,-0.020,-0.040,-0.035,-0.034,-0.061,-0.124,-0.185,-0.088,-0.143,-0.051,0.028
'0:09.107',-0.065,-0.080,-0.015,0.072,-0.025,-0.048,-0.029,-0.031,-0.059,-0.122,-0.184,-0.088,-0.147,-0.059,0.033
'0:09.108',-0.065,-0.081,-0.016,0.072,-0.024,-0.048,-0.024,-0.031,-0.059,-0.123,-0.185,-0.090,-0.149,-0.057,0.030
'0:09.109',-0.053,-0.074,-0.021,0.064,-0.015,-0.048,-0.024,-0.030,-0.057,-0.121,-0.183,-0.089,-0.146,-0.059,0.028
'0:09.110',-0.041,-0.080,-0.038,0.060,-0.002,-0.059,-0.029,-0.029,-0.054,-0.117,-0.179,-0.082,-0.141,-0.073,0.028
'0:09.111',-0.041,-0.075,-0.034,0.058,-0.004,-0.054,-0.027,-0.025,-0.053,-0.114,-0.176,-0.081,-0.141,-0.069,0.022
'0:09.112',-0.047,-0.068,-0.020,0.057,-0.013,-0.044,-0.030,-0.030,-0.057,-0.117,-0.181,-0.084,-0.144,-0.061,0.019
'0:09.113',-0.047,-0.067,-0.019,0.057,-0.013,-0.043,-0.026,-0.030,-0.058,-0.115,-0.178,-0.083,-0.145,-0.062,0.015
'0:09.114',-0.048,-0.057,-0.009,0.052,-0.019,-0.033,-0.027,-0.029,-0.056,-0.115,-0.179,-0.085,-0.145,-0.052,0.013
'0:09.115',-0.048,-0.052,-0.004,0.050,-0.021,-0.028,-0.033,-0.031,-0.058,-0.119,-0.184,-0.087,-0.145,-0.054,0.014
'0:09.116',-0.046,-0.061,-0.015,0.053,-0.015,-0.037,-0.028,-0.027,-0.055,-0.117,-0.180,-0.087,-0.144,-0.060,0.015
'0:09.117',-0.051,-0.072,-0.021,0.062,-0.015,-0.047,-0.031,-0.029,-0.054,-0.117,-0.180,-0.086,-0.142,-0.064,0.014
'0:09.118',-0.053,-0.073,-0.020,0.064,-0.017,-0.046,-0.034,-0.031,-0.057,-0.118,-0.181,-0.085,-0.141,-0.066,0.013
'0:09.119',-0.054,-0.071,-0.017,0.062,-0.018,-0.044,-0.032,-0.028,-0.053,-0.115,-0.180,-0.083,-0.141,-0.066,0.011
'0:09.120',-0.058,-0.068,-0.009,0.062,-0.025,-0.038,-0.032,-0.032,-0.056,-0.116,-0.183,-0.086,-0.141,-0.062,0.012
'0:09.121',-0.059,-0.070,-0.011,0.065,-0.024,-0.041,-0.035,-0.030,-0.056,-0.118,-0.185,-0.091,-0.141,-0.054,0.015
'0:09.122',-0.051,-0.073,-0.022,0.062,-0.014,-0.048,-0.038,-0.030,-0.054,-0.118,-0.188,-0.091,-0.142,-0.059,0.017
'0:09.123',-0.049,-0.071,-0.022,0.059,-0.013,-0.046,-0.029,-0.030,-0.054,-0.117,-0.186,-0.090,-0.143,-0.064,0.017
'0:09.124',-0.043,-0.065,-0.021,0.053,-0.011,-0.043,-0.025,-0.024,-0.052,-0.117,-0.183,-0.089,-0.144,-0.059,0.018
'0:09.125',-0.032,-0.049,-0.016,0.040,-0.008,-0.032,-0.026,-0.025,-0.051,-0.113,-0.179,-0.085,-0.143,-0.057,0.015
'0:09.126',-0.032,-0.049,-0.016,0.040,-0.007,-0.032,-0.022,-0.024,-0.048,-0.111,-0.177,-0.082,-0.143,-0.066,0.016
'0:09.127',-0.022,-0.049,-0.026,0.035,0.002,-0.037,-0.021,-0.015,-0.042,-0.107,-0.175,-0.080,-0.143,-0.071,0.019
'0:09.128',-0.030,-0.058,-0.028,0.043,-0.001,-0.043,-0.021,-0.015,-0.043,-0.107,-0.176,-0.082,-0.141,-0.069,0.019
'0:09.129',-0.049,-0.074,-0.025,0.061,-0.012,-0.050,-0.024,-0.024,-0.049,-0.112,-0.181,-0.089,-0.143,-0.069,0.021
'0:09.130',-0.051,-0.075,-0.024,0.063,-0.013,-0.050,-0.024,-0.023,-0.049,-0.110,-0.180,-0.087,-0.143,-0.069,0.021
'0:09.131',-0.051,-0.078,-0.027,0.064,-0.011,-0.052,-0.021,-0.018,-0.045,-0.107,-0.177,-0.084,-0.144,-0.064,0.018
'0:09.132',-0.042,-0.070,-0.028,0.056,-0.007,-0.049,-0.022,-0.018,-0.043,-0.104,-0.172,-0.080,-0.140,-0.064,0.018
'0:09.133',-0.033,-0.054,-0.021,0.043,-0.005,-0.037,-0.026,-0.018,-0.042,-0.102,-0.169,-0.075,-0.136,-0.056,0.023
'0:09.134',-0.032,-0.040,-0.008,0.036,-0.012,-0.024,-0.028,-0.021,-0.043,-0.104,-0.170,-0.078,-0.139,-0.043,0.024
'0:09.135',-0.031,-0.045,-0.013,0.037,-0.009,-0.029,-0.026,-0.022,-0.045,-0.106,-0.172,-0.082,-0.142,-0.050,0.022
'0:09.136',-0.030,-0.056,-0.025,0.043,-0.002,-0.041,-0.025,-0.021,-0.043,-0.103,-0.170,-0.080,-0.141,-0.056,0.019
'0:09.137',-0.035,-0.057,-0.021,0.045,-0.007,-0.038,-0.025,-0.018,-0.041,-0.102,-0.167,-0.077,-0.140,-0.057,0.015
'0:09.138',-0.040,-0.058,-0.017,0.049,-0.011,-0.037,-0.022,-0.020,-0.042,-0.103,-0.168,-0.081,-0.142,-0.059,0.013
'0:09.139',-0.038,-0.049,-0.009,0.043,-0.015,-0.029,-0.025,-0.024,-0.045,-0.105,-0.170,-0.082,-0.143,-0.049,0.012
'0:09.140',-0.040,-0.047,-0.007,0.043,-0.016,-0.027,-0.025,-0.025,-0.046,-0.106,-0.171,-0.082,-0.145,-0.048,0.012
'0:09.141',-0.037,-0.050,-0.012,0.044,-0.013,-0.031,-0.024,-0.021,-0.044,-0.104,-0.172,-0.083,-0.147,-0.054,0.009
'0:09.142',-0.035,-0.056,-0.021,0.045,-0.006,-0.038,-0.025,-0.018,-0.042,-0.104,-0.173,-0.084,-0.144,-0.063,0.013
'0:09.143',-0.037,-0.070,-0.032,0.053,-0.003,-0.051,-0.022,-0.018,-0.042,-0.106,-0.172,-0.083,-0.143,-0.068,0.015
'0:09.144',-0.037,-0.068,-0.030,0.052,-0.003,-0.050,-0.021,-0.019,-0.043,-0.106,-0.173,-0.083,-0.144,-0.060,0.015
'0:09.145',-0.035,-0.053,-0.018,0.043,-0.009,-0.035,-0.024,-0.018,-0.042,-0.107,-0.174,-0.082,-0.144,-0.057,0.015
'0:09.146',-0.036,-0.054,-0.018,0.045,-0.009,-0.035,-0.027,-0.021,-0.044,-0.107,-0.174,-0.083,-0.144,-0.067,0.013
'0:09.147',-0.035,-0.068,-0.032,0.051,-0.002,-0.050,-0.023,-0.019,-0.043,-0.106,-0.176,-0.085,-0.146,-0.076,0.017
'0:09.148',-0.038,-0.073,-0.035,0.056,-0.002,-0.054,-0.021,-0.013,-0.039,-0.103,-0.175,-0.084,-0.148,-0.075,0.018
'0:09.149',-0.041,-0.075,-0.034,0.058,-0.004,-0.054,-0.022,-0.017,-0.041,-0.105,-0.174,-0.085,-0.147,-0.074,0.017
'0:09.150',-0.035,-0.070,-0.035,0.052,0.000,-0.052,-0.021,-0.015,-0.042,-0.108,-0.175,-0.086,-0.148,-0.076,0.017
'0:09.151',-0.035,-0.068,-0.032,0.051,-0.002,-0.050,-0.023,-0.020,-0.043,-0.108,-0.178,-0.086,-0.149,-0.083,0.017
'0:09.152',-0.038,-0.064,-0.025,0.051,-0.007,-0.044,-0.025,-0.018,-0.043,-0.106,-0.179,-0.085,-0.151,-0.074,0.014
'0:09.153',-0.036,-0.051,-0.014,0.043,-0.011,-0.033,-0.024,-0.017,-0.043,-0.104,-0.178,-0.084,-0.150,-0.065,0.011
'0:09.154',-0.033,-0.043,-0.011,0.038,-0.011,-0.027,-0.024,-0.019,-0.043,-0.105,-0.177,-0.083,-0.149,-0.061,0.011
'0:09.155',-0.035,-0.050,-0.014,0.043,-0.011,-0.032,-0.026,-0.019,-0.046,-0.110,-0.182,-0.086,-0.153,-0.058,0.013
'0:09.156',-0.042,-0.053,-0.011,0.047,-0.015,-0.032,-0.030,-0.028,-0.053,-0.116,-0.190,-0.092,-0.154,-0.059,0.015
'0:09.157',-0.040,-0.038,0.002,0.038,-0.021,-0.018,-0.028,-0.024,-0.049,-0.114,-0.187,-0.090,-0.152,-0.045,0.011
'0:09.158',-0.038,-0.032,0.007,0.035,-0.022,-0.013,-0.030,-0.028,-0.051,-0.116,-0.186,-0.089,-0.152,-0.037,0.011
'0:09.159',-0.036,-0.029,0.008,0.033,-0.022,-0.011,-0.035,-0.034,-0.057,-0.119,-0.189,-0.093,-0.153,-0.037,0.013
'0:09.160',-0.030,-0.025,0.006,0.028,-0.018,-0.010,-0.036,-0.031,-0.053,-0.116,-0.186,-0.089,-0.151,-0.044,0.014
'0:09.161',-0.030,-0.035,-0.005,0.033,-0.012,-0.020,-0.032,-0.029,-0.051,-0.115,-0.185,-0.088,-0.150,-0.048,0.017
'0:09.162',-0.025,-0.036,-0.011,0.030,-0.006,-0.024,-0.024,-0.019,-0.046,-0.110,-0.181,-0.087,-0.150,-0.043,0.021
'0:09.163',-0.026,-0.042,-0.016,0.034,-0.004,-0.029,-0.026,-0.021,-0.045,-0.108,-0.180,-0.086,-0.150,-0.049,0.024
'0:09.164',-0.036,-0.058,-0.021,0.047,-0.008,-0.039,-0.028,-0.024,-0.048,-0.112,-0.181,-0.090,-0.151,-0.054,0.021
'0:09.165',-0.047,-0.064,-0.017,0.055,-0.015,-0.040,-0.028,-0.028,-0.053,-0.116,-0.181,-0.092,-0.152,-0.055,0.017
'0:09.166',-0.045,-0.067,-0.021,0.056,-0.011,-0.044,-0.028,-0.028,-0.052,-0.113,-0.179,-0.089,-0.150,-0.056,0.013
'0:09.167',-0.032,-0.061,-0.029,0.046,-0.001,-0.045,-0.022,-0.020,-0.045,-0.108,-0.174,-0.086,-0.150,-0.060,0.013
'0:09.168',-0.035,-0.070,-0.035,0.052,0.000,-0.052,-0.021,-0.021,-0.046,-0.110,-0.177,-0.088,-0.151,-0.065,0.015
'0:09.169',-0.039,-0.084,-0.044,0.061,0.003,-0.064,-0.021,-0.021,-0.048,-0.110,-0.176,-0.087,-0.150,-0.079,0.018
'0:09.170',-0.036,-0.082,-0.044,0.059,0.004,-0.062,-0.019,-0.019,-0.046,-0.106,-0.171,-0.082,-0.148,-0.081,0.019
'0:09.171',-0.035,-0.074,-0.039,0.054,0.002,-0.057,-0.022,-0.020,-0.045,-0.104,-0.166,-0.078,-0.144,-0.069,0.018
'0:09.172',-0.033,-0.062,-0.029,0.048,-0.001,-0.046,-0.025,-0.022,-0.048,-0.106,-0.164,-0.077,-0.143,-0.068,0.018
'0:09.173',-0.037,-0.061,-0.024,0.049,-0.006,-0.042,-0.028,-0.026,-0.051,-0.107,-0.167,-0.079,-0.143,-0.068,0.018
'0:09.174',-0.039,-0.064,-0.025,0.051,-0.007,-0.044,-0.029,-0.029,-0.051,-0.110,-0.169,-0.081,-0.145,-0.070,0.018
'0:09.175',-0.045,-0.068,-0.022,0.057,-0.011,-0.045,-0.024,-0.027,-0.050,-0.108,-0.168,-0.081,-0.146,-0.077,0.017
'0:09.176',-0.045,-0.066,-0.020,0.055,-0.013,-0.043,-0.022,-0.024,-0.050,-0.108,-0.170,-0.081,-0.147,-0.074,0.014
'0:09.177',-0.033,-0.049,-0.015,0.041,-0.009,-0.032,-0.028,-0.029,-0.053,-0.110,-0.170,-0.079,-0.145,-0.068,0.013
'0:09.178',-0.030,-0.048,-0.017,0.038,-0.007,-0.032,-0.030,-0.033,-0.054,-0.111,-0.170,-0.079,-0.144,-0.068,0.013
'0:09.179',-0.041,-0.052,-0.011,0.046,-0.014,-0.032,-0.033,-0.033,-0.056,-0.113,-0.173,-0.081,-0.146,-0.053,0.009
'0:09.180',-0.042,-0.049,-0.007,0.045,-0.017,-0.028,-0.035,-0.037,-0.059,-0.117,-0.177,-0.085,-0.147,-0.053,0.009
'0:09.181',-0.036,-0.051,-0.015,0.043,-0.011,-0.033,-0.035,-0.037,-0.063,-0.120,-0.180,-0.087,-0.148,-0.062,0.013
'0:09.182',-0.033,-0.054,-0.021,0.043,-0.005,-0.037,-0.029,-0.029,-0.054,-0.115,-0.176,-0.083,-0.146,-0.063,0.015
'0:09.183',-0.028,-0.053,-0.025,0.040,-0.001,-0.039,-0.024,-0.025,-0.049,-0.110,-0.172,-0.082,-0.148,-0.063,0.019
'0:09.184',-0.033,-0.067,-0.034,0.050,0.001,-0.051,-0.025,-0.025,-0.052,-0.113,-0.172,-0.082,-0.148,-0.059,0.020
'0:09.185',-0.039,-0.072,-0.033,0.056,-0.003,-0.053,-0.027,-0.028,-0.054,-0.114,-0.171,-0.080,-0.146,-0.064,0.018
'0:09.186',-0.041,-0.067,-0.026,0.053,-0.007,-0.046,-0.023,-0.028,-0.053,-0.111,-0.168,-0.082,-0.148,-0.064,0.015
'0:09.187',-0.040,-0.073,-0.033,0.056,-0.003,-0.053,-0.025,-0.033,-0.054,-0.110,-0.168,-0.083,-0.149,-0.071,0.015
'0:09.188',-0.038,-0.077,-0.039,0.058,0.001,-0.058,-0.026,-0.030,-0.056,-0.116,-0.175,-0.086,-0.151,-0.081,0.018
'0:09.189',-0.035,-0.072,-0.036,0.053,0.001,-0.054,-0.021,-0.023,-0.052,-0.113,-0.174,-0.086,-0.152,-0.077,0.018
'0:09.190',-0.025,-0.060,-0.036,0.042,0.006,-0.048,-0.022,-0.025,-0.051,-0.111,-0.169,-0.082,-0.150,-0.076,0.019
'0:09.191',-0.023,-0.058,-0.034,0.040,0.005,-0.046,-0.020,-0.022,-0.050,-0.108,-0.168,-0.081,-0.149,-0.071,0.018
'0:09.192',-0.030,-0.060,-0.029,0.045,-0.001,-0.044,-0.021,-0.025,-0.051,-0.108,-0.166,-0.080,-0.149,-0.074,0.017
'0:09.193',-0.038,-0.066,-0.028,0.051,-0.005,-0.046,-0.022,-0.029,-0.053,-0.111,-0.168,-0.079,-0.149,-0.081,0.018
'0:09.194',-0.044,-0.068,-0.022,0.056,-0.011,-0.045,-0.025,-0.030,-0.057,-0.113,-0.171,-0.081,-0.148,-0.069,0.017
'0:09.195',-0.041,-0.070,-0.029,0.055,-0.005,-0.050,-0.030,-0.031,-0.058,-0.115,-0.175,-0.084,-0.149,-0.067,0.018
'0:09.196',-0.038,-0.073,-0.035,0.056,-0.002,-0.053,-0.029,-0.030,-0.058,-0.115,-0.175,-0.084,-0.150,-0.072,0.021
'0:09.197',-0.041,-0.069,-0.027,0.055,-0.007,-0.048,-0.026,-0.034,-0.062,-0.119,-0.176,-0.083,-0.150,-0.066,0.021
'0:09.198',-0.042,-0.075,-0.033,0.058,-0.004,-0.053,-0.026,-0.034,-0.063,-0.119,-0.176,-0.083,-0.149,-0.068,0.022
'0:09.199',-0.042,-0.075,-0.033,0.058,-0.004,-0.054,-0.028,-0.035,-0.062,-0.117,-0.175,-0.081,-0.150,-0.064,0.025
'0:09.200',-0.032,-0.061,-0.029,0.046,-0.002,-0.044,-0.032,-0.035,-0.065,-0.120,-0.176,-0.082,-0.150,-0.054,0.025
'0:09.201',-0.038,-0.057,-0.018,0.047,-0.009,-0.037,-0.034,-0.041,-0.069,-0.125,-0.182,-0.088,-0.154,-0.056,0.026
'0:09.202',-0.046,-0.062,-0.015,0.054,-0.015,-0.038,-0.032,-0.041,-0.068,-0.125,-0.184,-0.091,-0.154,-0.061,0.027
'0:09.203',-0.047,-0.077,-0.030,0.062,-0.009,-0.053,-0.030,-0.037,-0.066,-0.123,-0.183,-0.092,-0.154,-0.071,0.023
